timestamp,elapsed_s,round,scan_index,sensor_row,point_in_row,source_label,raw_voltage_v,signal_0_to_1,missing_filled_zero
2026-09-08T16:59:07.234,0.011467,29,91,12,3,R12C3,0,0,1
2026-09-08T16:59:07.234,0.011467,29,92,12,4,R12C4,0,0,1
2026-09-08T16:59:07.234,0.011467,29,93,12,5,R12C5,0,0,1
2026-09-08T16:59:07.234,0.011467,29,94,12,6,R12C6,0,0,1
2026-09-08T16:59:07.234,0.011467,29,95,12,7,R12C7,0,0,1
2026-09-08T16:59:07.234,0.011467,29,96,12,8,R12C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,1,1,1,R1C2,1.747059,0.0,0
2026-09-08T16:59:07.606,0.504886,30,2,1,2,R1C3,1.591765,0.0,0
2026-09-08T16:59:07.606,0.504886,30,3,1,3,R1C4,1.811765,0.0,0
2026-09-08T16:59:07.606,0.504886,30,4,1,4,R1C5,1.514118,0.0,0
2026-09-08T16:59:07.606,0.504886,30,5,1,5,R1C6,1.785882,0.0,0
2026-09-08T16:59:07.606,0.504886,30,6,1,6,R1C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,7,1,7,R1C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,8,1,8,R1C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,9,2,1,R2C3,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,10,2,2,R2C4,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,11,2,3,R2C5,1.772941,0.0,0
2026-09-08T16:59:07.606,0.504886,30,12,2,4,R2C6,1.785882,0.0,0
2026-09-08T16:59:07.606,0.504886,30,13,2,5,R2C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,14,2,6,R2C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,15,2,7,R2C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,16,2,8,R2C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,17,3,1,R3C4,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,18,3,2,R3C5,1.811765,0.0,0
2026-09-08T16:59:07.606,0.504886,30,19,3,3,R3C6,1.604706,0.0,0
2026-09-08T16:59:07.606,0.504886,30,20,3,4,R3C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,21,3,5,R3C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,22,3,6,R3C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,23,3,7,R3C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,24,3,8,R3C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,25,4,1,R4C5,1.630588,0.0,0
2026-09-08T16:59:07.606,0.504886,30,26,4,2,R4C6,1.76,0.0,0
2026-09-08T16:59:07.606,0.504886,30,27,4,3,R4C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,28,4,4,R4C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,29,4,5,R4C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,30,4,6,R4C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,31,4,7,R4C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,32,4,8,R4C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,33,5,1,R5C6,1.772941,0.0,0
2026-09-08T16:59:07.606,0.504886,30,34,5,2,R5C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,35,5,3,R5C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,36,5,4,R5C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,37,5,5,R5C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,38,5,6,R5C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,39,5,7,R5C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,40,5,8,R5C1,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,41,6,1,R6C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,42,6,2,R6C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,43,6,3,R6C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,44,6,4,R6C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,45,6,5,R6C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,46,6,6,R6C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,47,6,7,R6C1,1.811765,0.0,0
2026-09-08T16:59:07.606,0.504886,30,48,6,8,R6C2,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,49,7,1,R7C8,0,0,1
2026-09-08T16:59:07.606,0.504886,30,50,7,2,R7C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,51,7,3,R7C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,52,7,4,R7C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,53,7,5,R7C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,54,7,6,R7C1,1.811765,0.0,0
2026-09-08T16:59:07.606,0.504886,30,55,7,7,R7C2,1.125882,0.0,0
2026-09-08T16:59:07.606,0.504886,30,56,7,8,R7C3,1.785882,0.0,0
2026-09-08T16:59:07.606,0.504886,30,57,8,1,R8C9,0,0,1
2026-09-08T16:59:07.606,0.504886,30,58,8,2,R8C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,59,8,3,R8C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,60,8,4,R8C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,61,8,5,R8C1,1.772941,0.0,0
2026-09-08T16:59:07.606,0.504886,30,62,8,6,R8C2,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,63,8,7,R8C3,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,64,8,8,R8C4,1.798823,0.0,0
2026-09-08T16:59:07.606,0.504886,30,65,9,1,R9C10,0,0,1
2026-09-08T16:59:07.606,0.504886,30,66,9,2,R9C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,67,9,3,R9C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,68,9,4,R9C1,0,0,1
2026-09-08T16:59:07.606,0.504886,30,69,9,5,R9C2,0,0,1
2026-09-08T16:59:07.606,0.504886,30,70,9,6,R9C3,0,0,1
2026-09-08T16:59:07.606,0.504886,30,71,9,7,R9C4,0,0,1
2026-09-08T16:59:07.606,0.504886,30,72,9,8,R9C5,0,0,1
2026-09-08T16:59:07.606,0.504886,30,73,10,1,R10C11,0,0,1
2026-09-08T16:59:07.606,0.504886,30,74,10,2,R10C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,75,10,3,R10C1,0,0,1
2026-09-08T16:59:07.606,0.504886,30,76,10,4,R10C2,0,0,1
2026-09-08T16:59:07.606,0.504886,30,77,10,5,R10C3,0,0,1
2026-09-08T16:59:07.606,0.504886,30,78,10,6,R10C4,0,0,1
2026-09-08T16:59:07.606,0.504886,30,79,10,7,R10C5,0,0,1
2026-09-08T16:59:07.606,0.504886,30,80,10,8,R10C6,0,0,1
2026-09-08T16:59:07.606,0.504886,30,81,11,1,R11C12,0,0,1
2026-09-08T16:59:07.606,0.504886,30,82,11,2,R11C1,0,0,1
2026-09-08T16:59:07.606,0.504886,30,83,11,3,R11C2,0,0,1
2026-09-08T16:59:07.606,0.504886,30,84,11,4,R11C3,0,0,1
2026-09-08T16:59:07.606,0.504886,30,85,11,5,R11C4,0,0,1
2026-09-08T16:59:07.606,0.504886,30,86,11,6,R11C5,0,0,1
2026-09-08T16:59:07.606,0.504886,30,87,11,7,R11C6,0,0,1
2026-09-08T16:59:07.606,0.504886,30,88,11,8,R11C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,89,12,1,R12C1,0,0,1
2026-09-08T16:59:07.606,0.504886,30,90,12,2,R12C2,0,0,1
2026-09-08T16:59:07.606,0.504886,30,91,12,3,R12C3,0,0,1
2026-09-08T16:59:07.606,0.504886,30,92,12,4,R12C4,0,0,1
2026-09-08T16:59:07.606,0.504886,30,93,12,5,R12C5,0,0,1
2026-09-08T16:59:07.606,0.504886,30,94,12,6,R12C6,0,0,1
2026-09-08T16:59:07.606,0.504886,30,95,12,7,R12C7,0,0,1
2026-09-08T16:59:07.606,0.504886,30,96,12,8,R12C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,1,1,1,R1C2,1.747059,0.0,0
2026-09-08T16:59:08.221,1.003914,31,2,1,2,R1C3,1.591765,0.0,0
2026-09-08T16:59:08.221,1.003914,31,3,1,3,R1C4,1.811765,0.0,0
2026-09-08T16:59:08.221,1.003914,31,4,1,4,R1C5,1.501176,0.0,0
2026-09-08T16:59:08.221,1.003914,31,5,1,5,R1C6,1.785882,0.0,0
2026-09-08T16:59:08.221,1.003914,31,6,1,6,R1C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,7,1,7,R1C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,8,1,8,R1C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,9,2,1,R2C3,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,10,2,2,R2C4,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,11,2,3,R2C5,1.772941,0.0,0
2026-09-08T16:59:08.221,1.003914,31,12,2,4,R2C6,1.785882,0.0,0
2026-09-08T16:59:08.221,1.003914,31,13,2,5,R2C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,14,2,6,R2C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,15,2,7,R2C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,16,2,8,R2C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,17,3,1,R3C4,1.811765,0.0,0
2026-09-08T16:59:08.221,1.003914,31,18,3,2,R3C5,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,19,3,3,R3C6,1.604706,0.0,0
2026-09-08T16:59:08.221,1.003914,31,20,3,4,R3C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,21,3,5,R3C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,22,3,6,R3C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,23,3,7,R3C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,24,3,8,R3C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,25,4,1,R4C5,1.617647,0.0,0
2026-09-08T16:59:08.221,1.003914,31,26,4,2,R4C6,1.747059,0.0,0
2026-09-08T16:59:08.221,1.003914,31,27,4,3,R4C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,28,4,4,R4C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,29,4,5,R4C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,30,4,6,R4C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,31,4,7,R4C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,32,4,8,R4C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,33,5,1,R5C6,1.772941,0.0,0
2026-09-08T16:59:08.221,1.003914,31,34,5,2,R5C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,35,5,3,R5C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,36,5,4,R5C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,37,5,5,R5C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,38,5,6,R5C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,39,5,7,R5C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,40,5,8,R5C1,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,41,6,1,R6C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,42,6,2,R6C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,43,6,3,R6C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,44,6,4,R6C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,45,6,5,R6C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,46,6,6,R6C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,47,6,7,R6C1,1.811765,0.0,0
2026-09-08T16:59:08.221,1.003914,31,48,6,8,R6C2,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,49,7,1,R7C8,0,0,1
2026-09-08T16:59:08.221,1.003914,31,50,7,2,R7C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,51,7,3,R7C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,52,7,4,R7C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,53,7,5,R7C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,54,7,6,R7C1,1.811765,0.0,0
2026-09-08T16:59:08.221,1.003914,31,55,7,7,R7C2,1.125882,0.0,0
2026-09-08T16:59:08.221,1.003914,31,56,7,8,R7C3,1.785882,0.0,0
2026-09-08T16:59:08.221,1.003914,31,57,8,1,R8C9,0,0,1
2026-09-08T16:59:08.221,1.003914,31,58,8,2,R8C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,59,8,3,R8C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,60,8,4,R8C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,61,8,5,R8C1,1.772941,0.0,0
2026-09-08T16:59:08.221,1.003914,31,62,8,6,R8C2,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,63,8,7,R8C3,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,64,8,8,R8C4,1.798823,0.0,0
2026-09-08T16:59:08.221,1.003914,31,65,9,1,R9C10,0,0,1
2026-09-08T16:59:08.221,1.003914,31,66,9,2,R9C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,67,9,3,R9C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,68,9,4,R9C1,0,0,1
2026-09-08T16:59:08.221,1.003914,31,69,9,5,R9C2,0,0,1
2026-09-08T16:59:08.221,1.003914,31,70,9,6,R9C3,0,0,1
2026-09-08T16:59:08.221,1.003914,31,71,9,7,R9C4,0,0,1
2026-09-08T16:59:08.221,1.003914,31,72,9,8,R9C5,0,0,1
2026-09-08T16:59:08.221,1.003914,31,73,10,1,R10C11,0,0,1
2026-09-08T16:59:08.221,1.003914,31,74,10,2,R10C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,75,10,3,R10C1,0,0,1
2026-09-08T16:59:08.221,1.003914,31,76,10,4,R10C2,0,0,1
2026-09-08T16:59:08.221,1.003914,31,77,10,5,R10C3,0,0,1
2026-09-08T16:59:08.221,1.003914,31,78,10,6,R10C4,0,0,1
2026-09-08T16:59:08.221,1.003914,31,79,10,7,R10C5,0,0,1
2026-09-08T16:59:08.221,1.003914,31,80,10,8,R10C6,0,0,1
2026-09-08T16:59:08.221,1.003914,31,81,11,1,R11C12,0,0,1
2026-09-08T16:59:08.221,1.003914,31,82,11,2,R11C1,0,0,1
2026-09-08T16:59:08.221,1.003914,31,83,11,3,R11C2,0,0,1
2026-09-08T16:59:08.221,1.003914,31,84,11,4,R11C3,0,0,1
2026-09-08T16:59:08.221,1.003914,31,85,11,5,R11C4,0,0,1
2026-09-08T16:59:08.221,1.003914,31,86,11,6,R11C5,0,0,1
2026-09-08T16:59:08.221,1.003914,31,87,11,7,R11C6,0,0,1
2026-09-08T16:59:08.221,1.003914,31,88,11,8,R11C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,89,12,1,R12C1,0,0,1
2026-09-08T16:59:08.221,1.003914,31,90,12,2,R12C2,0,0,1
2026-09-08T16:59:08.221,1.003914,31,91,12,3,R12C3,0,0,1
2026-09-08T16:59:08.221,1.003914,31,92,12,4,R12C4,0,0,1
2026-09-08T16:59:08.221,1.003914,31,93,12,5,R12C5,0,0,1
2026-09-08T16:59:08.221,1.003914,31,94,12,6,R12C6,0,0,1
2026-09-08T16:59:08.221,1.003914,31,95,12,7,R12C7,0,0,1
2026-09-08T16:59:08.221,1.003914,31,96,12,8,R12C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,1,1,1,R1C2,1.747059,0.0,0
2026-09-08T16:59:08.631,1.504931,32,2,1,2,R1C3,1.591765,0.0,0
2026-09-08T16:59:08.631,1.504931,32,3,1,3,R1C4,1.811765,0.0,0
2026-09-08T16:59:08.631,1.504931,32,4,1,4,R1C5,1.501176,0.0,0
2026-09-08T16:59:08.631,1.504931,32,5,1,5,R1C6,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,6,1,6,R1C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,7,1,7,R1C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,8,1,8,R1C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,9,2,1,R2C3,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,10,2,2,R2C4,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,11,2,3,R2C5,1.772941,0.0,0
2026-09-08T16:59:08.631,1.504931,32,12,2,4,R2C6,1.785882,0.0,0
2026-09-08T16:59:08.631,1.504931,32,13,2,5,R2C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,14,2,6,R2C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,15,2,7,R2C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,16,2,8,R2C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,17,3,1,R3C4,1.811765,0.0,0
2026-09-08T16:59:08.631,1.504931,32,18,3,2,R3C5,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,19,3,3,R3C6,1.604706,0.0,0
2026-09-08T16:59:08.631,1.504931,32,20,3,4,R3C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,21,3,5,R3C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,22,3,6,R3C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,23,3,7,R3C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,24,3,8,R3C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,25,4,1,R4C5,1.617647,0.0,0
2026-09-08T16:59:08.631,1.504931,32,26,4,2,R4C6,1.76,0.0,0
2026-09-08T16:59:08.631,1.504931,32,27,4,3,R4C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,28,4,4,R4C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,29,4,5,R4C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,30,4,6,R4C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,31,4,7,R4C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,32,4,8,R4C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,33,5,1,R5C6,1.772941,0.0,0
2026-09-08T16:59:08.631,1.504931,32,34,5,2,R5C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,35,5,3,R5C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,36,5,4,R5C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,37,5,5,R5C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,38,5,6,R5C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,39,5,7,R5C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,40,5,8,R5C1,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,41,6,1,R6C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,42,6,2,R6C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,43,6,3,R6C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,44,6,4,R6C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,45,6,5,R6C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,46,6,6,R6C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,47,6,7,R6C1,1.811765,0.0,0
2026-09-08T16:59:08.631,1.504931,32,48,6,8,R6C2,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,49,7,1,R7C8,0,0,1
2026-09-08T16:59:08.631,1.504931,32,50,7,2,R7C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,51,7,3,R7C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,52,7,4,R7C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,53,7,5,R7C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,54,7,6,R7C1,1.811765,0.0,0
2026-09-08T16:59:08.631,1.504931,32,55,7,7,R7C2,1.112941,0.0,0
2026-09-08T16:59:08.631,1.504931,32,56,7,8,R7C3,1.785882,0.0,0
2026-09-08T16:59:08.631,1.504931,32,57,8,1,R8C9,0,0,1
2026-09-08T16:59:08.631,1.504931,32,58,8,2,R8C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,59,8,3,R8C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,60,8,4,R8C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,61,8,5,R8C1,1.772941,0.0,0
2026-09-08T16:59:08.631,1.504931,32,62,8,6,R8C2,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,63,8,7,R8C3,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,64,8,8,R8C4,1.798823,0.0,0
2026-09-08T16:59:08.631,1.504931,32,65,9,1,R9C10,0,0,1
2026-09-08T16:59:08.631,1.504931,32,66,9,2,R9C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,67,9,3,R9C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,68,9,4,R9C1,0,0,1
2026-09-08T16:59:08.631,1.504931,32,69,9,5,R9C2,0,0,1
2026-09-08T16:59:08.631,1.504931,32,70,9,6,R9C3,0,0,1
2026-09-08T16:59:08.631,1.504931,32,71,9,7,R9C4,0,0,1
2026-09-08T16:59:08.631,1.504931,32,72,9,8,R9C5,0,0,1
2026-09-08T16:59:08.631,1.504931,32,73,10,1,R10C11,0,0,1
2026-09-08T16:59:08.631,1.504931,32,74,10,2,R10C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,75,10,3,R10C1,0,0,1
2026-09-08T16:59:08.631,1.504931,32,76,10,4,R10C2,0,0,1
2026-09-08T16:59:08.631,1.504931,32,77,10,5,R10C3,0,0,1
2026-09-08T16:59:08.631,1.504931,32,78,10,6,R10C4,0,0,1
2026-09-08T16:59:08.631,1.504931,32,79,10,7,R10C5,0,0,1
2026-09-08T16:59:08.631,1.504931,32,80,10,8,R10C6,0,0,1
2026-09-08T16:59:08.631,1.504931,32,81,11,1,R11C12,0,0,1
2026-09-08T16:59:08.631,1.504931,32,82,11,2,R11C1,0,0,1
2026-09-08T16:59:08.631,1.504931,32,83,11,3,R11C2,0,0,1
2026-09-08T16:59:08.631,1.504931,32,84,11,4,R11C3,0,0,1
2026-09-08T16:59:08.631,1.504931,32,85,11,5,R11C4,0,0,1
2026-09-08T16:59:08.631,1.504931,32,86,11,6,R11C5,0,0,1
2026-09-08T16:59:08.631,1.504931,32,87,11,7,R11C6,0,0,1
2026-09-08T16:59:08.631,1.504931,32,88,11,8,R11C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,89,12,1,R12C1,0,0,1
2026-09-08T16:59:08.631,1.504931,32,90,12,2,R12C2,0,0,1
2026-09-08T16:59:08.631,1.504931,32,91,12,3,R12C3,0,0,1
2026-09-08T16:59:08.631,1.504931,32,92,12,4,R12C4,0,0,1
2026-09-08T16:59:08.631,1.504931,32,93,12,5,R12C5,0,0,1
2026-09-08T16:59:08.631,1.504931,32,94,12,6,R12C6,0,0,1
2026-09-08T16:59:08.631,1.504931,32,95,12,7,R12C7,0,0,1
2026-09-08T16:59:08.631,1.504931,32,96,12,8,R12C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,1,1,1,R1C2,1.747059,0.0,0
2026-09-08T16:59:09.153,2.007473,33,2,1,2,R1C3,1.578824,0.0,0
2026-09-08T16:59:09.153,2.007473,33,3,1,3,R1C4,1.811765,0.0,0
2026-09-08T16:59:09.153,2.007473,33,4,1,4,R1C5,1.501176,0.0,0
2026-09-08T16:59:09.153,2.007473,33,5,1,5,R1C6,1.785882,0.0,0
2026-09-08T16:59:09.153,2.007473,33,6,1,6,R1C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,7,1,7,R1C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,8,1,8,R1C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,9,2,1,R2C3,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,10,2,2,R2C4,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,11,2,3,R2C5,1.772941,0.0,0
2026-09-08T16:59:09.153,2.007473,33,12,2,4,R2C6,1.785882,0.0,0
2026-09-08T16:59:09.153,2.007473,33,13,2,5,R2C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,14,2,6,R2C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,15,2,7,R2C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,16,2,8,R2C10,0,0,1
2026-09-08T16:59:09.153,2.007473,33,17,3,1,R3C4,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,18,3,2,R3C5,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,19,3,3,R3C6,1.591765,0.0,0
2026-09-08T16:59:09.153,2.007473,33,20,3,4,R3C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,21,3,5,R3C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,22,3,6,R3C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,23,3,7,R3C10,0,0,1
2026-09-08T16:59:09.153,2.007473,33,24,3,8,R3C11,0,0,1
2026-09-08T16:59:09.153,2.007473,33,25,4,1,R4C5,1.604706,0.0,0
2026-09-08T16:59:09.153,2.007473,33,26,4,2,R4C6,1.76,0.0,0
2026-09-08T16:59:09.153,2.007473,33,27,4,3,R4C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,28,4,4,R4C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,29,4,5,R4C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,30,4,6,R4C10,0,0,1
2026-09-08T16:59:09.153,2.007473,33,31,4,7,R4C11,0,0,1
2026-09-08T16:59:09.153,2.007473,33,32,4,8,R4C12,0,0,1
2026-09-08T16:59:09.153,2.007473,33,33,5,1,R5C6,1.772941,0.0,0
2026-09-08T16:59:09.153,2.007473,33,34,5,2,R5C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,35,5,3,R5C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,36,5,4,R5C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,37,5,5,R5C10,0,0,1
2026-09-08T16:59:09.153,2.007473,33,38,5,6,R5C11,0,0,1
2026-09-08T16:59:09.153,2.007473,33,39,5,7,R5C12,0,0,1
2026-09-08T16:59:09.153,2.007473,33,40,5,8,R5C1,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,41,6,1,R6C7,0,0,1
2026-09-08T16:59:09.153,2.007473,33,42,6,2,R6C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,43,6,3,R6C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,44,6,4,R6C10,0,0,1
2026-09-08T16:59:09.153,2.007473,33,45,6,5,R6C11,0,0,1
2026-09-08T16:59:09.153,2.007473,33,46,6,6,R6C12,0,0,1
2026-09-08T16:59:09.153,2.007473,33,47,6,7,R6C1,1.811765,0.0,0
2026-09-08T16:59:09.153,2.007473,33,48,6,8,R6C2,1.798823,0.0,0
2026-09-08T16:59:09.153,2.007473,33,49,7,1,R7C8,0,0,1
2026-09-08T16:59:09.153,2.007473,33,50,7,2,R7C9,0,0,1
2026-09-08T16:59:09.153,2.007473,33,51,7,3,R7C10,0,0,1
